EXP	ALIGN	TF_UNIPROT_AC	TF_UNIPROT_ID	GTRD_CELL_TYPE_ID	GTRD_CELL_TYPE_NAME	BAD_GROUP_ID	BAD_GROUP_NAME	ENCODE	GEO_GSE	IS_CONTROL
EXP031383	ALIGN035366	None	None	374	NCI-H128 (small cell lung carcinoma)	1790	NCI-H128__small_cell_lung_carcinoma_@GSE36354	None	GSE36354	True
EXP031384	ALIGN034082	None	None	849	U87 (glioblastoma)	1789	U87__glioblastoma_@GSE36354	None	GSE36354	True
EXP031385	ALIGN034083	None	None	384	NCI-H2171 (small cell lung carcinoma)	1788	NCI-H2171__small_cell_lung_carcinoma_@GSE36354	None	GSE36354	True
EXP031386	ALIGN034084	None	None	880	B-cells	1787	B-cells@GSE36354	None	GSE36354	True
EXP031387	ALIGN035367	P01106	MYC_HUMAN	708	P493-6 (B-cell lymphoma)	1791	P493-6__B-cell_lymphoma_@GSE36354	None	GSE36354	False
EXP031388	ALIGN035368	P01106	MYC_HUMAN	708	P493-6 (B-cell lymphoma)	1791	P493-6__B-cell_lymphoma_@GSE36354	None	GSE36354	False
EXP031389	ALIGN035369	P01106	MYC_HUMAN	708	P493-6 (B-cell lymphoma)	1791	P493-6__B-cell_lymphoma_@GSE36354	None	GSE36354	False
EXP031390	ALIGN035370	P01106	MYC_HUMAN	849	U87 (glioblastoma)	1789	U87__glioblastoma_@GSE36354	None	GSE36354	False
EXP031391	ALIGN035371	P61244	MAX_HUMAN	708	P493-6 (B-cell lymphoma)	1791	P493-6__B-cell_lymphoma_@GSE36354	None	GSE36354	False
EXP031392	ALIGN035372	P61244	MAX_HUMAN	708	P493-6 (B-cell lymphoma)	1791	P493-6__B-cell_lymphoma_@GSE36354	None	GSE36354	False
EXP031393	ALIGN035373	P61244	MAX_HUMAN	708	P493-6 (B-cell lymphoma)	1791	P493-6__B-cell_lymphoma_@GSE36354	None	GSE36354	False
EXP031394	ALIGN035374	P61244	MAX_HUMAN	849	U87 (glioblastoma)	1789	U87__glioblastoma_@GSE36354	None	GSE36354	False
EXP031395	ALIGN035375	P61244	MAX_HUMAN	880	B-cells	1787	B-cells@GSE36354	None	GSE36354	False
EXP031396	ALIGN035376	P01106	MYC_HUMAN	374	NCI-H128 (small cell lung carcinoma)	1790	NCI-H128__small_cell_lung_carcinoma_@GSE36354	None	GSE36354	False
EXP031397	ALIGN035377	P61244	MAX_HUMAN	374	NCI-H128 (small cell lung carcinoma)	1790	NCI-H128__small_cell_lung_carcinoma_@GSE36354	None	GSE36354	False
EXP031398	ALIGN035378	P01106	MYC_HUMAN	384	NCI-H2171 (small cell lung carcinoma)	1788	NCI-H2171__small_cell_lung_carcinoma_@GSE36354	None	GSE36354	False
EXP031399	ALIGN035379	P61244	MAX_HUMAN	384	NCI-H2171 (small cell lung carcinoma)	1788	NCI-H2171__small_cell_lung_carcinoma_@GSE36354	None	GSE36354	False
EXP031400	ALIGN035380	P01106	MYC_HUMAN	880	B-cells	1787	B-cells@GSE36354	None	GSE36354	False
EXP031409	ALIGN035381	None	None	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	True
EXP031410	ALIGN035382	Q01860	PO5F1_HUMAN	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	False
EXP031411	ALIGN035383	P48431	SOX2_HUMAN	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	False
EXP031412	ALIGN035384	O43474	KLF4_HUMAN	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	False
EXP031413	ALIGN035385	P01106	MYC_HUMAN	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	False
EXP031414	ALIGN035386	Q01860	PO5F1_HUMAN	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	False
EXP031415	ALIGN035387	P01106	MYC_HUMAN	93	BJ (fibroblasts)	1786	BJ__fibroblasts_@GSE36570	None	GSE36570	False
EXP031416	ALIGN035388	None	None	89	BGO3 (embryonic stem cells)	1785	BGO3__embryonic_stem_cells_@GSE36578	None	GSE36578	True
EXP031417	ALIGN035389	P84022	SMAD3_HUMAN	89	BGO3 (embryonic stem cells)	1785	BGO3__embryonic_stem_cells_@GSE36578	None	GSE36578	False
EXP031418	ALIGN035390	P84022	SMAD3_HUMAN	89	BGO3 (embryonic stem cells)	1785	BGO3__embryonic_stem_cells_@GSE36578	None	GSE36578	False
EXP031419	ALIGN035391	P84022	SMAD3_HUMAN	89	BGO3 (embryonic stem cells)	1785	BGO3__embryonic_stem_cells_@GSE36578	None	GSE36578	False
EXP031424	ALIGN035392	None	None	304	fibroblasts	1784	fibroblasts@GSE36749	None	GSE36749	True
EXP031425	ALIGN035393	P04637	P53_HUMAN	304	fibroblasts	1784	fibroblasts@GSE36749	None	GSE36749	False
EXP031438	ALIGN035394	None	None	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	True
EXP031439	ALIGN035395	None	None	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	True
EXP031440	ALIGN035396	None	None	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	True
EXP031441	ALIGN035397	P17542	TAL1_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031442	ALIGN035398	P17542	TAL1_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031443	ALIGN035399	Q16621	NFE2_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031444	ALIGN035400	Q16621	NFE2_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031445	ALIGN035401	P49711	CTCF_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031446	ALIGN035402	P49711	CTCF_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031447	ALIGN035403	P15976	GATA1_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031448	ALIGN035404	P15976	GATA1_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031449	ALIGN035405	P14316	IRF2_HUMAN	167	CD34+ hematopoietic stem cells-derived proerythroblasts	1783	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE36985	None	GSE36985	False
EXP031465	ALIGN035406	None	None	113	MCF7 (Invasive ductal breast carcinoma)	1782	MCF7__Invasive_ductal_breast_carcinoma_@GSE37323	None	GSE37323	True
EXP031466	ALIGN035407	P40424	PBX1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	1782	MCF7__Invasive_ductal_breast_carcinoma_@GSE37323	None	GSE37323	False
EXP031472	ALIGN035408	None	None	566	lymphoblastoid cells	1781	lymphoblastoid_cells@GSE37589	None	GSE37589	True
EXP031473	ALIGN035409	None	None	566	lymphoblastoid cells	1781	lymphoblastoid_cells@GSE37589	None	GSE37589	True
EXP031474	ALIGN034085	Q16236	NF2L2_HUMAN	566	lymphoblastoid cells	1781	lymphoblastoid_cells@GSE37589	None	GSE37589	False
EXP031475	ALIGN034086	Q16236	NF2L2_HUMAN	566	lymphoblastoid cells	1781	lymphoblastoid_cells@GSE37589	None	GSE37589	False
EXP031476	ALIGN035410	None	None	781	RWPE1 (prostate epithelial cells)	1780	RWPE1__prostate_epithelial_cells_@GSE37752	None	GSE37752	True
EXP031477	ALIGN035411	P11308	ERG_HUMAN	781	RWPE1 (prostate epithelial cells)	1780	RWPE1__prostate_epithelial_cells_@GSE37752	None	GSE37752	False
EXP031484	ALIGN035412	None	None	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	True
EXP031485	ALIGN035413	P11473	VDR_HUMAN	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	False
EXP031486	ALIGN035414	P11473	VDR_HUMAN	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	False
EXP031487	ALIGN035415	P84022	SMAD3_HUMAN	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	False
EXP031488	ALIGN035416	P84022	SMAD3_HUMAN	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	False
EXP031489	ALIGN035417	P11473	VDR_HUMAN	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	False
EXP031490	ALIGN035418	P11473	VDR_HUMAN	562	LX-2 (hepatic stellate cells)	1779	LX-2__hepatic_stellate_cells_@GSE38103	None	GSE38103	False
EXP031494	ALIGN035419	None	None	74	U2OS (osteosarcoma)	1778	U2OS__osteosarcoma_@GSE38170	None	GSE38170	True
EXP031495	ALIGN034087	Q08050	FOXM1_HUMAN	74	U2OS (osteosarcoma)	1778	U2OS__osteosarcoma_@GSE38170	None	GSE38170	False
EXP031496	ALIGN035420	Q5SXM2	SNPC4_HUMAN	489	IMR90 (lung fibroblasts)	2372	IMR90__lung_fibroblasts_@GSE38303	None	GSE38303	False
EXP031497	ALIGN035421	Q01860	PO5F1_HUMAN	78	HeLa (cervical adenocarcinoma)	2373	HeLa__cervical_adenocarcinoma_@GSE38303	None	GSE38303	False
EXP031498	ALIGN034088	P31269	HXA9_HUMAN	541	SEM (childhood B acute lymphoblastic leukemia)	2374	SEM__childhood_B_acute_lymphoblastic_leukemia_@GSE38339	None	GSE38339	False
EXP031499	ALIGN034089	O00470	MEIS1_HUMAN	541	SEM (childhood B acute lymphoblastic leukemia)	2374	SEM__childhood_B_acute_lymphoblastic_leukemia_@GSE38339	None	GSE38339	False
EXP031539	ALIGN035422	None	None	79	BCBL-1 (B-cell lymphoma)	1777	BCBL-1__B-cell_lymphoma_@GSE38411	None	GSE38411	True
EXP031540	ALIGN035423	P49711	CTCF_HUMAN	79	BCBL-1 (B-cell lymphoma)	1777	BCBL-1__B-cell_lymphoma_@GSE38411	None	GSE38411	False
EXP031541	ALIGN035424	None	None	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	True
EXP031542	ALIGN035425	Q13568	IRF5_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031543	ALIGN035426	Q13568	IRF5_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031544	ALIGN035427	Q13568	IRF5_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031545	ALIGN035428	Q13568	IRF5_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031546	ALIGN035429	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031547	ALIGN035430	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031548	ALIGN035431	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031549	ALIGN035432	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031550	ALIGN035433	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031551	ALIGN035434	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031552	ALIGN035435	Q14765	STAT4_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031553	ALIGN034090	Q13568	IRF5_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031554	ALIGN034091	Q13568	IRF5_HUMAN	730	peripheral blood mononuclear cells	1776	peripheral_blood_mononuclear_cells@GSE38567	None	GSE38567	False
EXP031555	ALIGN035436	P49711	CTCF_HUMAN	738	PrEC (prostate cells)	2375	PrEC__prostate_cells_@GSE38684	None	GSE38684	False
EXP031556	ALIGN035437	P49711	CTCF_HUMAN	70	LNCaP (prostate carcinoma)	2376	LNCaP__prostate_carcinoma_@GSE38684	None	GSE38684	False
EXP031561	ALIGN035438	None	None	440	mammary epithelial cells	1774	mammary_epithelial_cells@GSE38901	None	GSE38901	True
EXP031562	ALIGN035439	None	None	106	BPE (mammary epithelial cells)	1775	BPE__mammary_epithelial_cells_@GSE38901	None	GSE38901	True
EXP031563	ALIGN035440	None	None	440	mammary epithelial cells	1774	mammary_epithelial_cells@GSE38901	None	GSE38901	True
EXP031564	ALIGN035441	None	None	106	BPE (mammary epithelial cells)	1775	BPE__mammary_epithelial_cells_@GSE38901	None	GSE38901	True
EXP031565	ALIGN035442	None	None	440	mammary epithelial cells	1774	mammary_epithelial_cells@GSE38901	None	GSE38901	True
EXP031566	ALIGN035443	None	None	107	BPLER (mammary epithelial cells)	1773	BPLER__mammary_epithelial_cells_@GSE38901	None	GSE38901	True
EXP031567	ALIGN035444	None	None	583	MCF10A (breast epithelial cells)	1772	MCF10A__breast_epithelial_cells_@GSE38901	None	GSE38901	True
EXP031568	ALIGN035445	None	None	583	MCF10A (breast epithelial cells)	1772	MCF10A__breast_epithelial_cells_@GSE38901	None	GSE38901	True
EXP031569	ALIGN035446	None	None	650	NCI-H1703 (squamous cell lung carcinoma )	1771	NCI-H1703__squamous_cell_lung_carcinoma__@GSE38901	None	GSE38901	True
EXP031570	ALIGN035447	None	None	874	ZR-75-1 (invasive ductal carcinoma)	1770	ZR-75-1__invasive_ductal_carcinoma_@GSE38901	None	GSE38901	True
EXP031571	ALIGN035448	None	None	822	SW620 (colon adenocarcinoma)	1769	SW620__colon_adenocarcinoma_@GSE38901	None	GSE38901	True
EXP031572	ALIGN035449	None	None	418	HCT-15 (colon carcinoma)	1768	HCT-15__colon_carcinoma_@GSE38901	None	GSE38901	True
EXP031573	ALIGN035450	None	None	452	HT29 (colon adenocarcinoma)	1767	HT29__colon_adenocarcinoma_@GSE38901	None	GSE38901	True
EXP031574	ALIGN035451	None	None	113	MCF7 (Invasive ductal breast carcinoma)	1766	MCF7__Invasive_ductal_breast_carcinoma_@GSE38901	None	GSE38901	True
EXP031575	ALIGN035452	None	None	388	NCI-H441 (squamous cell lung carcinoma )	1765	NCI-H441__squamous_cell_lung_carcinoma__@GSE38901	None	GSE38901	True
EXP031576	ALIGN035453	None	None	758	SK-BR-3 (breast adenocarcinoma)	1764	SK-BR-3__breast_adenocarcinoma_@GSE38901	None	GSE38901	True
EXP031577	ALIGN035454	None	None	657	NCI-H838 (lung adenocarcinoma)	1763	NCI-H838__lung_adenocarcinoma_@GSE38901	None	GSE38901	True
EXP031578	ALIGN035455	None	None	118	BT-20 (breast invasive ductal carcinoma)	1762	BT-20__breast_invasive_ductal_carcinoma_@GSE38901	None	GSE38901	True
EXP031579	ALIGN035456	None	None	717	breast tumor	1761	breast_tumor@GSE38901	None	GSE38901	True
EXP031580	ALIGN035457	None	None	717	breast tumor	1761	breast_tumor@GSE38901	None	GSE38901	True
EXP031581	ALIGN035458	None	None	718	colon cancer	1760	colon_cancer@GSE38901	None	GSE38901	True
EXP031582	ALIGN035459	None	None	718	colon cancer	1760	colon_cancer@GSE38901	None	GSE38901	True
EXP031583	ALIGN035460	Q00613	HSF1_HUMAN	440	mammary epithelial cells	1774	mammary_epithelial_cells@GSE38901	None	GSE38901	False
EXP031584	ALIGN035461	Q00613	HSF1_HUMAN	106	BPE (mammary epithelial cells)	1775	BPE__mammary_epithelial_cells_@GSE38901	None	GSE38901	False
EXP031585	ALIGN035462	Q00613	HSF1_HUMAN	440	mammary epithelial cells	1774	mammary_epithelial_cells@GSE38901	None	GSE38901	False
EXP031586	ALIGN035463	Q00613	HSF1_HUMAN	107	BPLER (mammary epithelial cells)	1773	BPLER__mammary_epithelial_cells_@GSE38901	None	GSE38901	False
EXP031587	ALIGN034092	Q00613	HSF1_HUMAN	583	MCF10A (breast epithelial cells)	1772	MCF10A__breast_epithelial_cells_@GSE38901	None	GSE38901	False
EXP031588	ALIGN034093	Q00613	HSF1_HUMAN	583	MCF10A (breast epithelial cells)	1772	MCF10A__breast_epithelial_cells_@GSE38901	None	GSE38901	False
EXP031589	ALIGN034094	Q00613	HSF1_HUMAN	650	NCI-H1703 (squamous cell lung carcinoma )	1771	NCI-H1703__squamous_cell_lung_carcinoma__@GSE38901	None	GSE38901	False
EXP031590	ALIGN034095	Q00613	HSF1_HUMAN	874	ZR-75-1 (invasive ductal carcinoma)	1770	ZR-75-1__invasive_ductal_carcinoma_@GSE38901	None	GSE38901	False
EXP031591	ALIGN034096	Q00613	HSF1_HUMAN	822	SW620 (colon adenocarcinoma)	1769	SW620__colon_adenocarcinoma_@GSE38901	None	GSE38901	False
EXP031592	ALIGN034097	Q00613	HSF1_HUMAN	418	HCT-15 (colon carcinoma)	1768	HCT-15__colon_carcinoma_@GSE38901	None	GSE38901	False
EXP031593	ALIGN034098	Q00613	HSF1_HUMAN	452	HT29 (colon adenocarcinoma)	1767	HT29__colon_adenocarcinoma_@GSE38901	None	GSE38901	False
EXP031594	ALIGN034099	Q00613	HSF1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	1766	MCF7__Invasive_ductal_breast_carcinoma_@GSE38901	None	GSE38901	False
EXP031595	ALIGN034100	Q00613	HSF1_HUMAN	388	NCI-H441 (squamous cell lung carcinoma )	1765	NCI-H441__squamous_cell_lung_carcinoma__@GSE38901	None	GSE38901	False
EXP031596	ALIGN034101	Q00613	HSF1_HUMAN	758	SK-BR-3 (breast adenocarcinoma)	1764	SK-BR-3__breast_adenocarcinoma_@GSE38901	None	GSE38901	False
EXP031597	ALIGN034102	Q00613	HSF1_HUMAN	657	NCI-H838 (lung adenocarcinoma)	1763	NCI-H838__lung_adenocarcinoma_@GSE38901	None	GSE38901	False
EXP031598	ALIGN034103	Q00613	HSF1_HUMAN	118	BT-20 (breast invasive ductal carcinoma)	1762	BT-20__breast_invasive_ductal_carcinoma_@GSE38901	None	GSE38901	False
EXP031599	ALIGN034104	Q00613	HSF1_HUMAN	106	BPE (mammary epithelial cells)	1775	BPE__mammary_epithelial_cells_@GSE38901	None	GSE38901	False
EXP031600	ALIGN034105	Q00613	HSF1_HUMAN	440	mammary epithelial cells	1774	mammary_epithelial_cells@GSE38901	None	GSE38901	False
EXP031601	ALIGN034106	Q00613	HSF1_HUMAN	717	breast tumor	1761	breast_tumor@GSE38901	None	GSE38901	False
EXP031602	ALIGN034107	Q00613	HSF1_HUMAN	717	breast tumor	1761	breast_tumor@GSE38901	None	GSE38901	False
EXP031603	ALIGN034108	Q00613	HSF1_HUMAN	718	colon cancer	1760	colon_cancer@GSE38901	None	GSE38901	False
EXP031604	ALIGN034109	Q00613	HSF1_HUMAN	718	colon cancer	1760	colon_cancer@GSE38901	None	GSE38901	False
EXP031605	ALIGN035464	None	None	472	HUVEC (umbilical vein endothelial cells)	1759	HUVEC__umbilical_vein_endothelial_cells_@GSE39089	None	GSE39089	True
EXP031606	ALIGN035465	None	None	472	HUVEC (umbilical vein endothelial cells)	1759	HUVEC__umbilical_vein_endothelial_cells_@GSE39089	None	GSE39089	True
EXP031607	ALIGN035466	Q16665	HIF1A_HUMAN	472	HUVEC (umbilical vein endothelial cells)	1759	HUVEC__umbilical_vein_endothelial_cells_@GSE39089	None	GSE39089	False
EXP031608	ALIGN035467	Q16665	HIF1A_HUMAN	472	HUVEC (umbilical vein endothelial cells)	1759	HUVEC__umbilical_vein_endothelial_cells_@GSE39089	None	GSE39089	False
EXP031609	ALIGN035468	P25490	TYY1_HUMAN	376	H1 (embryonic stem cells)	2377	H1__embryonic_stem_cells_@GSE39096	None	GSE39096	False
EXP031610	ALIGN038114	None	None	777	RPMI-8402 (T acute lymphoblastic leukemia)	1758	RPMI-8402__T_acute_lymphoblastic_leukemia_@GSE39179	None	GSE39179	True
EXP031611	ALIGN034110	P15923	TFE2_HUMAN	777	RPMI-8402 (T acute lymphoblastic leukemia)	1758	RPMI-8402__T_acute_lymphoblastic_leukemia_@GSE39179	None	GSE39179	False
EXP031612	ALIGN034111	P23771	GATA3_HUMAN	777	RPMI-8402 (T acute lymphoblastic leukemia)	1758	RPMI-8402__T_acute_lymphoblastic_leukemia_@GSE39179	None	GSE39179	False
EXP031613	ALIGN034112	Q99081	HTF4_HUMAN	777	RPMI-8402 (T acute lymphoblastic leukemia)	1758	RPMI-8402__T_acute_lymphoblastic_leukemia_@GSE39179	None	GSE39179	False
EXP031614	ALIGN034113	P17542	TAL1_HUMAN	777	RPMI-8402 (T acute lymphoblastic leukemia)	1758	RPMI-8402__T_acute_lymphoblastic_leukemia_@GSE39179	None	GSE39179	False
EXP031615	ALIGN035469	None	None	458	HuH7 (hepatocellular carcinoma)	1757	HuH7__hepatocellular_carcinoma_@GSE39241	None	GSE39241	True
EXP031616	ALIGN035470	None	None	458	HuH7 (hepatocellular carcinoma)	1757	HuH7__hepatocellular_carcinoma_@GSE39241	None	GSE39241	True
EXP031617	ALIGN034114	P55317	FOXA1_HUMAN	458	HuH7 (hepatocellular carcinoma)	1757	HuH7__hepatocellular_carcinoma_@GSE39241	None	GSE39241	False
EXP031618	ALIGN034115	P55317	FOXA1_HUMAN	458	HuH7 (hepatocellular carcinoma)	1757	HuH7__hepatocellular_carcinoma_@GSE39241	None	GSE39241	False
EXP031675	ALIGN035471	None	None	651	NCI-H1819 (lung adenocarcinoma)	1756	NCI-H1819__lung_adenocarcinoma_@GSE39998	None	GSE39998	True
EXP031676	ALIGN035472	None	None	653	NCI-H2087 (non-small cell lung adenocarcinoma)	1755	NCI-H2087__non-small_cell_lung_adenocarcinoma_@GSE39998	None	GSE39998	True
EXP031677	ALIGN034116	None	None	655	NCI-H3122 (lung adenocarcinoma)	1754	NCI-H3122__lung_adenocarcinoma_@GSE39998	None	GSE39998	True
EXP031678	ALIGN035473	P43699	NKX21_HUMAN	651	NCI-H1819 (lung adenocarcinoma)	1756	NCI-H1819__lung_adenocarcinoma_@GSE39998	None	GSE39998	False
EXP031679	ALIGN035474	P43699	NKX21_HUMAN	653	NCI-H2087 (non-small cell lung adenocarcinoma)	1755	NCI-H2087__non-small_cell_lung_adenocarcinoma_@GSE39998	None	GSE39998	False
EXP031680	ALIGN035475	P55317	FOXA1_HUMAN	655	NCI-H3122 (lung adenocarcinoma)	1754	NCI-H3122__lung_adenocarcinoma_@GSE39998	None	GSE39998	False
EXP031681	ALIGN034117	P43699	NKX21_HUMAN	655	NCI-H3122 (lung adenocarcinoma)	1754	NCI-H3122__lung_adenocarcinoma_@GSE39998	None	GSE39998	False
EXP031699	ALIGN035476	None	None	489	IMR90 (lung fibroblasts)	1753	IMR90__lung_fibroblasts_@GSE40343	None	GSE40343	True
EXP031701	ALIGN035478	Q96AV8	E2F7_HUMAN	489	IMR90 (lung fibroblasts)	1753	IMR90__lung_fibroblasts_@GSE40343	None	GSE40343	False
EXP031702	ALIGN035479	Q96AV8	E2F7_HUMAN	489	IMR90 (lung fibroblasts)	1753	IMR90__lung_fibroblasts_@GSE40343	None	GSE40343	False
EXP031703	ALIGN035480	Q96AV8	E2F7_HUMAN	489	IMR90 (lung fibroblasts)	1753	IMR90__lung_fibroblasts_@GSE40343	None	GSE40343	False
EXP031704	ALIGN035481	Q96AV8	E2F7_HUMAN	489	IMR90 (lung fibroblasts)	1753	IMR90__lung_fibroblasts_@GSE40343	None	GSE40343	False
EXP031705	ALIGN035482	Q96AV8	E2F7_HUMAN	489	IMR90 (lung fibroblasts)	1753	IMR90__lung_fibroblasts_@GSE40343	None	GSE40343	False
EXP031724	ALIGN034118	Q08050	FOXM1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2378	MCF7__Invasive_ductal_breast_carcinoma_@GSE40762	None	GSE40762	False
EXP031725	ALIGN034119	Q08050	FOXM1_HUMAN	113	MCF7 (Invasive ductal breast carcinoma)	2378	MCF7__Invasive_ductal_breast_carcinoma_@GSE40762	None	GSE40762	False
EXP031726	ALIGN034120	Q08050	FOXM1_HUMAN	589	MDA-MB-231 (breast adenocarcinoma)	2379	MDA-MB-231__breast_adenocarcinoma_@GSE40762	None	GSE40762	False
EXP031727	ALIGN034121	Q08050	FOXM1_HUMAN	589	MDA-MB-231 (breast adenocarcinoma)	2379	MDA-MB-231__breast_adenocarcinoma_@GSE40762	None	GSE40762	False
EXP031732	ALIGN035483	None	None	867	WI-38 (lung fibroblasts)	1752	WI-38__lung_fibroblasts_@GSE41048	None	GSE41048	True
EXP031733	ALIGN035484	None	None	867	WI-38 (lung fibroblasts)	1752	WI-38__lung_fibroblasts_@GSE41048	None	GSE41048	True
EXP031734	ALIGN035485	P49711	CTCF_HUMAN	867	WI-38 (lung fibroblasts)	1752	WI-38__lung_fibroblasts_@GSE41048	None	GSE41048	False
EXP031735	ALIGN035486	P49711	CTCF_HUMAN	867	WI-38 (lung fibroblasts)	1752	WI-38__lung_fibroblasts_@GSE41048	None	GSE41048	False
EXP031740	ALIGN035491	None	None	384	NCI-H2171 (small cell lung carcinoma)	1750	NCI-H2171__small_cell_lung_carcinoma_@GSE41105	None	GSE41105	True
EXP031741	ALIGN035492	None	None	374	NCI-H128 (small cell lung carcinoma)	1749	NCI-H128__small_cell_lung_carcinoma_@GSE41105	None	GSE41105	True
EXP031742	ALIGN035493	P61244	MAX_HUMAN	384	NCI-H2171 (small cell lung carcinoma)	1750	NCI-H2171__small_cell_lung_carcinoma_@GSE41105	None	GSE41105	False
EXP031743	ALIGN035494	P61244	MAX_HUMAN	374	NCI-H128 (small cell lung carcinoma)	1749	NCI-H128__small_cell_lung_carcinoma_@GSE41105	None	GSE41105	False
EXP031744	ALIGN035495	P01106	MYC_HUMAN	374	NCI-H128 (small cell lung carcinoma)	1749	NCI-H128__small_cell_lung_carcinoma_@GSE41105	None	GSE41105	False
EXP031745	ALIGN035496	P01106	MYC_HUMAN	384	NCI-H2171 (small cell lung carcinoma)	1750	NCI-H2171__small_cell_lung_carcinoma_@GSE41105	None	GSE41105	False
EXP031746	ALIGN035497	None	None	472	HUVEC (umbilical vein endothelial cells)	1748	HUVEC__umbilical_vein_endothelial_cells_@GSE41166	None	GSE41166	True
