EXP	ALIGN	TF_UNIPROT_AC	TF_UNIPROT_ID	GTRD_CELL_TYPE_ID	GTRD_CELL_TYPE_NAME	BAD_GROUP_ID	BAD_GROUP_NAME	ENCODE	GEO_GSE	IS_CONTROL
EXP053430	ALIGNS058006	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053431	ALIGNS058007	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053432	ALIGNS058008	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053433	ALIGNS058009	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053434	ALIGNS058010	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053435	ALIGNS058011	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053436	ALIGNS058012	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053441	ALIGNS058017	O00472	ELL2_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053442	ALIGNS058018	O00472	ELL2_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053443	ALIGNS058019	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053444	ALIGNS058020	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP053445	ALIGNS058021	Q03164	KMT2A_HUMAN	10	HEK293T (embryonic kidney)	3060	HEK293T__embryonic_kidney_@GSE90762	None	GSE90762	False
EXP049734	ALIGNS054816	P09936	UCHL1_HUMAN	10	HEK293T (embryonic kidney)	2928	HEK293T__embryonic_kidney_@GSE97111	None	GSE97111	False
EXP038684	ALIGNS043762	Q9NQV7	PRDM9_HUMAN	10	HEK293T (embryonic kidney)	1341	HEK293T__embryonic_kidney_@GSE99407	None	GSE99407	False
EXP038685	ALIGNS043763	Q9NQV7	PRDM9_HUMAN	10	HEK293T (embryonic kidney)	1341	HEK293T__embryonic_kidney_@GSE99407	None	GSE99407	False
EXP038686	ALIGNS043764	Q9NQV7	PRDM9_HUMAN	10	HEK293T (embryonic kidney)	1341	HEK293T__embryonic_kidney_@GSE99407	None	GSE99407	False
EXP038687	ALIGNS043765	Q9NQV7	PRDM9_HUMAN	10	HEK293T (embryonic kidney)	1341	HEK293T__embryonic_kidney_@GSE99407	None	GSE99407	False
EXP038688	ALIGNS043766	Q9NQV7	PRDM9_HUMAN	10	HEK293T (embryonic kidney)	1341	HEK293T__embryonic_kidney_@GSE99407	None	GSE99407	False
EXP053426	ALIGNS058002	Q03164	KMT2A_HUMAN	2564	HEK293T-C104	3062	HEK293T-C104@GSE90762	None	GSE90762	False
EXP053427	ALIGNS058003	Q03164	KMT2A_HUMAN	2564	HEK293T-C104	3062	HEK293T-C104@GSE90762	None	GSE90762	False
EXP053428	ALIGNS058004	Q9UMN6	KMT2B_HUMAN	2564	HEK293T-C104	3062	HEK293T-C104@GSE90762	None	GSE90762	False
EXP053423	ALIGNS057999	Q03164	KMT2A_HUMAN	2563	HEK293T-C49	3061	HEK293T-C49@GSE90762	None	GSE90762	False
EXP053424	ALIGNS058000	Q03164	KMT2A_HUMAN	2563	HEK293T-C49	3061	HEK293T-C49@GSE90762	None	GSE90762	False
EXP053425	ALIGNS058001	Q9UMN6	KMT2B_HUMAN	2563	HEK293T-C49	3061	HEK293T-C49@GSE90762	None	GSE90762	False
EXP053071	ALIGNS057647	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053072	ALIGNS057648	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053073	ALIGNS057649	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053074	ALIGNS057650	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053075	ALIGNS057651	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053076	ALIGNS057652	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053077	ALIGNS057653	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP053078	ALIGNS057654	P11831	SRF_HUMAN	2528	HEL (Erythro Leukemia)	2993	HEL__Erythro_Leukemia_@GSE112265	None	GSE112265	False
EXP047569	ALIGNS052651	P55347	PKNX1_HUMAN	78	HeLa (cervical adenocarcinoma)	2621	HeLa__cervical_adenocarcinoma_@GSE101773	None	GSE101773	False
EXP040682	ALIGNS045760	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040683	ALIGNS045761	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040684	ALIGNS045762	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040685	ALIGNS045763	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040686	ALIGNS045764	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040687	ALIGNS045765	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040688	ALIGNS045766	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP040689	ALIGNS045767	Q9UQE7	SMC3_HUMAN	78	HeLa (cervical adenocarcinoma)	2275	HeLa__cervical_adenocarcinoma_@GSE105004	None	GSE105004	False
EXP047992	ALIGNS053074	P33993	MCM7_HUMAN	78	HeLa (cervical adenocarcinoma)	2666	HeLa__cervical_adenocarcinoma_@GSE107248	None	GSE107248	False
EXP047993	ALIGNS053075	P33993	MCM7_HUMAN	78	HeLa (cervical adenocarcinoma)	2666	HeLa__cervical_adenocarcinoma_@GSE107248	None	GSE107248	False
EXP048002	ALIGNS053084	P49711	CTCF_HUMAN	78	HeLa (cervical adenocarcinoma)	2669	HeLa__cervical_adenocarcinoma_@GSE107607	None	GSE107607	False
EXP048003	ALIGNS053085	P49711	CTCF_HUMAN	78	HeLa (cervical adenocarcinoma)	2669	HeLa__cervical_adenocarcinoma_@GSE107607	None	GSE107607	False
EXP048004	ALIGNS053086	P49711	CTCF_HUMAN	78	HeLa (cervical adenocarcinoma)	2669	HeLa__cervical_adenocarcinoma_@GSE107607	None	GSE107607	False
EXP048005	ALIGNS053087	P49711	CTCF_HUMAN	78	HeLa (cervical adenocarcinoma)	2669	HeLa__cervical_adenocarcinoma_@GSE107607	None	GSE107607	False
EXP048094	ALIGNS053176	P11226	MBL2_HUMAN	78	HeLa (cervical adenocarcinoma)	2687	HeLa__cervical_adenocarcinoma_@GSE108347	None	GSE108347	False
EXP048095	ALIGNS053177	P11226	MBL2_HUMAN	78	HeLa (cervical adenocarcinoma)	2687	HeLa__cervical_adenocarcinoma_@GSE108347	None	GSE108347	False
EXP048248	ALIGNS053330	P52630	STAT2_HUMAN	78	HeLa (cervical adenocarcinoma)	2706	HeLa__cervical_adenocarcinoma_@GSE110067	None	GSE110067	False
EXP048249	ALIGNS053331	P52630	STAT2_HUMAN	78	HeLa (cervical adenocarcinoma)	2706	HeLa__cervical_adenocarcinoma_@GSE110067	None	GSE110067	False
EXP048250	ALIGNS053332	Q00978	IRF9_HUMAN	78	HeLa (cervical adenocarcinoma)	2706	HeLa__cervical_adenocarcinoma_@GSE110067	None	GSE110067	False
EXP048251	ALIGNS053333	Q00978	IRF9_HUMAN	78	HeLa (cervical adenocarcinoma)	2706	HeLa__cervical_adenocarcinoma_@GSE110067	None	GSE110067	False
EXP048252	ALIGNS053334	P42224	STAT1_HUMAN	78	HeLa (cervical adenocarcinoma)	2706	HeLa__cervical_adenocarcinoma_@GSE110067	None	GSE110067	False
EXP048253	ALIGNS053335	P42224	STAT1_HUMAN	78	HeLa (cervical adenocarcinoma)	2706	HeLa__cervical_adenocarcinoma_@GSE110067	None	GSE110067	False
EXP057984	ALIGNS063559	P49450	CENPA_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP057985	ALIGNS063560	P49450	CENPA_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP057986	ALIGNS063561	P49450	CENPA_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP057987	ALIGNS063562	P49450	CENPA_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP057988	ALIGNS063563	P49450	CENPA_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP057989	ALIGNS063564	P49450	CENPA_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP057990	ALIGNS063565	A0AVK6	E2F8_HUMAN	78	HeLa (cervical adenocarcinoma)	3574	HeLa__cervical_adenocarcinoma_@GSE111381	None	GSE111381	False
EXP058116	ALIGNS063691	Q86U44	MTA70_HUMAN	78	HeLa (cervical adenocarcinoma)	3595	HeLa__cervical_adenocarcinoma_@GSE114150	None	GSE114150	False
EXP058286	ALIGNS063861	P60484	PTEN_HUMAN	78	HeLa (cervical adenocarcinoma)	3625	HeLa__cervical_adenocarcinoma_@GSE120439	None	GSE120439	False
EXP058287	ALIGNS063862	P60484	PTEN_HUMAN	78	HeLa (cervical adenocarcinoma)	3625	HeLa__cervical_adenocarcinoma_@GSE120439	None	GSE120439	False
EXP058288	ALIGNS063863	O00267	SPT5H_HUMAN	78	HeLa (cervical adenocarcinoma)	3625	HeLa__cervical_adenocarcinoma_@GSE120439	None	GSE120439	False
EXP058289	ALIGNS063864	O00267	SPT5H_HUMAN	78	HeLa (cervical adenocarcinoma)	3625	HeLa__cervical_adenocarcinoma_@GSE120439	None	GSE120439	False
EXP053371	ALIGNS057947	P00441	SODC_HUMAN	78	HeLa (cervical adenocarcinoma)	3049	HeLa__cervical_adenocarcinoma_@GSE124082	None	GSE124082	False
EXP053372	ALIGNS057948	P00441	SODC_HUMAN	78	HeLa (cervical adenocarcinoma)	3049	HeLa__cervical_adenocarcinoma_@GSE124082	None	GSE124082	False
EXP053373	ALIGNS057949	P00441	SODC_HUMAN	78	HeLa (cervical adenocarcinoma)	3049	HeLa__cervical_adenocarcinoma_@GSE124082	None	GSE124082	False
EXP058410	ALIGNS063985	Q9HAP2	MLXIP_HUMAN	78	HeLa (cervical adenocarcinoma)	3641	HeLa__cervical_adenocarcinoma_@GSE125089	None	GSE125089	False
EXP058411	ALIGNS063986	Q9HAP2	MLXIP_HUMAN	78	HeLa (cervical adenocarcinoma)	3641	HeLa__cervical_adenocarcinoma_@GSE125089	None	GSE125089	False
EXP058530	ALIGNS064105	O94913	PCF11_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058531	ALIGNS064106	O94913	PCF11_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058532	ALIGNS064107	O94913	PCF11_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058533	ALIGNS064108	O94913	PCF11_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058534	ALIGNS064109	Q9UKF6	CPSF3_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058535	ALIGNS064110	Q9UKF6	CPSF3_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058536	ALIGNS064111	Q9UKF6	CPSF3_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP058537	ALIGNS064112	Q9UKF6	CPSF3_HUMAN	78	HeLa (cervical adenocarcinoma)	3656	HeLa__cervical_adenocarcinoma_@GSE127256	None	GSE127256	False
EXP030881	ALIGNS035264	P49711	CTCF_HUMAN	78	HeLa (cervical adenocarcinoma)	499	HeLa__cervical_adenocarcinoma_@GSE12889	None	GSE12889	False
EXP061056	ALIGNS067044	O95863	SNAI1_HUMAN	78	HeLa (cervical adenocarcinoma)	3816	HeLa__cervical_adenocarcinoma_@GSE130194	None	GSE130194	False
EXP061057	ALIGNS067045	Q13330	MTA1_HUMAN	78	HeLa (cervical adenocarcinoma)	3816	HeLa__cervical_adenocarcinoma_@GSE130194	None	GSE130194	False
EXP061058	ALIGNS067046	O14744	ANM5_HUMAN	78	HeLa (cervical adenocarcinoma)	3816	HeLa__cervical_adenocarcinoma_@GSE130194	None	GSE130194	False
EXP061339	ALIGNS067327	P51532	SMCA4_HUMAN	78	HeLa (cervical adenocarcinoma)	3884	HeLa__cervical_adenocarcinoma_@GSE137250	None	GSE137250	False
EXP061340	ALIGNS067328	Q9NZC9	SMAL1_HUMAN	78	HeLa (cervical adenocarcinoma)	3884	HeLa__cervical_adenocarcinoma_@GSE137250	None	GSE137250	False
EXP000002	ALIGNS033162	P14859	PO2F1_HUMAN	78	HeLa (cervical adenocarcinoma)	1	HeLa__cervical_adenocarcinoma_@GSE14283	None	GSE14283	False
EXP054008	ALIGNS058584	Q9UPP1	PHF8_HUMAN	78	HeLa (cervical adenocarcinoma)	3095	HeLa__cervical_adenocarcinoma_@GSE21108	None	GSE21108	False
EXP000537	ALIGNS034386	Q01094	E2F1_HUMAN	78	HeLa (cervical adenocarcinoma)	78	HeLa__cervical_adenocarcinoma_@GSE22478	None	GSE22478	False
EXP000063	ALIGNS034423	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000064	ALIGNS034426	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000065	ALIGNS034427	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000066	ALIGNS034424	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000067	ALIGNS034425	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000068	ALIGNS034428	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000069	ALIGNS034429	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000070	ALIGNS034337	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000071	ALIGNS034336	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000072	ALIGNS034339	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000073	ALIGNS034338	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000074	ALIGNS034286	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000075	ALIGNS034340	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000076	ALIGNS034342	Q04206	TF65_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000077	ALIGNS034341	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP000078	ALIGNS034343	P04150	GCR_HUMAN	78	HeLa (cervical adenocarcinoma)	7	HeLa__cervical_adenocarcinoma_@GSE24518	None	GSE24518	False
EXP030954	ALIGNS034057	P10244	MYBB_HUMAN	78	HeLa (cervical adenocarcinoma)	512	HeLa__cervical_adenocarcinoma_@GSE27030	None	GSE27030	False
EXP054107	ALIGNS058683	Q8NEM7	SP20H_HUMAN	78	HeLa (cervical adenocarcinoma)	3132	HeLa__cervical_adenocarcinoma_@GSE31052	None	GSE31052	False
EXP030696	ALIGNS035187	P52747	ZN143_HUMAN	78	HeLa (cervical adenocarcinoma)	469	HeLa__cervical_adenocarcinoma_@GSE31417	None	GSE31417	False
EXP030697	ALIGNS035188	Q96EK4	THA11_HUMAN	78	HeLa (cervical adenocarcinoma)	469	HeLa__cervical_adenocarcinoma_@GSE31417	None	GSE31417	False
EXP030698	ALIGNS035189	Q06546	GABPA_HUMAN	78	HeLa (cervical adenocarcinoma)	469	HeLa__cervical_adenocarcinoma_@GSE31417	None	GSE31417	False
EXP030699	ALIGNS035190	P25490	TYY1_HUMAN	78	HeLa (cervical adenocarcinoma)	469	HeLa__cervical_adenocarcinoma_@GSE31417	None	GSE31417	False
EXP000457	ALIGNS033188	Q96AV8	E2F7_HUMAN	78	HeLa (cervical adenocarcinoma)	67	HeLa__cervical_adenocarcinoma_@GSE32673	None	GSE32673	False
EXP054158	ALIGNS058734	O00358	FOXE1_HUMAN	78	HeLa (cervical adenocarcinoma)	3145	HeLa__cervical_adenocarcinoma_@GSE36185	None	GSE36185	False
EXP054159	ALIGNS058735	O00358	FOXE1_HUMAN	78	HeLa (cervical adenocarcinoma)	3145	HeLa__cervical_adenocarcinoma_@GSE36185	None	GSE36185	False
EXP054160	ALIGNS058736	Q9H0D6	XRN2_HUMAN	78	HeLa (cervical adenocarcinoma)	3145	HeLa__cervical_adenocarcinoma_@GSE36185	None	GSE36185	False
EXP054161	ALIGNS058737	Q9NPI6	DCP1A_HUMAN	78	HeLa (cervical adenocarcinoma)	3145	HeLa__cervical_adenocarcinoma_@GSE36185	None	GSE36185	False
EXP031497	ALIGNS035421	Q01860	PO5F1_HUMAN	78	HeLa (cervical adenocarcinoma)	560	HeLa__cervical_adenocarcinoma_@GSE38303	None	GSE38303	False
EXP030467	ALIGNS035090	P85037	FOXK1_HUMAN	78	HeLa (cervical adenocarcinoma)	431	HeLa__cervical_adenocarcinoma_@GSE39138	None	GSE39138	False
EXP030468	ALIGNS035091	P85037	FOXK1_HUMAN	78	HeLa (cervical adenocarcinoma)	431	HeLa__cervical_adenocarcinoma_@GSE39138	None	GSE39138	False
EXP054254	ALIGNS058830	Q9UHB7	AFF4_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054255	ALIGNS058831	Q9UHB7	AFF4_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054256	ALIGNS058832	Q9UHB7	AFF4_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054257	ALIGNS058833	Q9UHB7	AFF4_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054258	ALIGNS058834	O00472	ELL2_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054259	ALIGNS058835	O00472	ELL2_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054260	ALIGNS058836	O00472	ELL2_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054261	ALIGNS058837	O00472	ELL2_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054262	ALIGNS058838	Q5TA45	INT11_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054263	ALIGNS058839	Q5TA45	INT11_HUMAN	78	HeLa (cervical adenocarcinoma)	3169	HeLa__cervical_adenocarcinoma_@GSE40632	None	GSE40632	False
EXP054293	ALIGNS058869	Q9UBB5	MBD2_HUMAN	78	HeLa (cervical adenocarcinoma)	3174	HeLa__cervical_adenocarcinoma_@GSE41006	None	GSE41006	False
EXP054294	ALIGNS058870	O95983	MBD3_HUMAN	78	HeLa (cervical adenocarcinoma)	3174	HeLa__cervical_adenocarcinoma_@GSE41006	None	GSE41006	False
EXP031873	ALIGNS034127	P01106	MYC_HUMAN	78	HeLa (cervical adenocarcinoma)	610	HeLa__cervical_adenocarcinoma_@GSE43227	None	GSE43227	False
EXP031874	ALIGNS034128	P61244	MAX_HUMAN	78	HeLa (cervical adenocarcinoma)	610	HeLa__cervical_adenocarcinoma_@GSE43227	None	GSE43227	False
EXP032606	ALIGNS035729	P01106	MYC_HUMAN	78	HeLa (cervical adenocarcinoma)	683	HeLa__cervical_adenocarcinoma_@GSE44672	None	GSE44672	False
EXP032607	ALIGNS035730	Q13105	ZBT17_HUMAN	78	HeLa (cervical adenocarcinoma)	683	HeLa__cervical_adenocarcinoma_@GSE44672	None	GSE44672	False
EXP054379	ALIGNS058955	Q9Y294	ASF1A_HUMAN	78	HeLa (cervical adenocarcinoma)	3197	HeLa__cervical_adenocarcinoma_@GSE45024	None	GSE45024	False
EXP054380	ALIGNS058956	P54198	HIRA_HUMAN	78	HeLa (cervical adenocarcinoma)	3197	HeLa__cervical_adenocarcinoma_@GSE45024	None	GSE45024	False
EXP054381	ALIGNS058957	Q9NPG3	UBN1_HUMAN	78	HeLa (cervical adenocarcinoma)	3197	HeLa__cervical_adenocarcinoma_@GSE45024	None	GSE45024	False
EXP033322	ALIGNS038198	P62380	TBPL1_HUMAN	78	HeLa (cervical adenocarcinoma)	769	HeLa__cervical_adenocarcinoma_@GSE46237	None	GSE46237	False
EXP033323	ALIGNS038199	P24468	COT2_HUMAN	78	HeLa (cervical adenocarcinoma)	769	HeLa__cervical_adenocarcinoma_@GSE46237	None	GSE46237	False
EXP033324	ALIGNS038200	P49116	NR2C2_HUMAN	78	HeLa (cervical adenocarcinoma)	769	HeLa__cervical_adenocarcinoma_@GSE46237	None	GSE46237	False
EXP033325	ALIGNS038201	Q6NT76	HMBX1_HUMAN	78	HeLa (cervical adenocarcinoma)	769	HeLa__cervical_adenocarcinoma_@GSE46237	None	GSE46237	False
EXP032184	ALIGNS034156	Q00059	TFAM_HUMAN	78	HeLa (cervical adenocarcinoma)	640	HeLa__cervical_adenocarcinoma_@GSE48176	None	GSE48176	False
EXP054564	ALIGNS059140	Q6NYC1	JMJD6_HUMAN	78	HeLa (cervical adenocarcinoma)	3247	HeLa__cervical_adenocarcinoma_@GSE51633	None	GSE51633	False
EXP054565	ALIGNS059141	O60885	BRD4_HUMAN	78	HeLa (cervical adenocarcinoma)	3247	HeLa__cervical_adenocarcinoma_@GSE51633	None	GSE51633	False
EXP054580	ALIGNS059156	O00267	SPT5H_HUMAN	78	HeLa (cervical adenocarcinoma)	3253	HeLa__cervical_adenocarcinoma_@GSE53008	None	GSE53008	False
EXP054581	ALIGNS059157	Q9H3P2	NELFA_HUMAN	78	HeLa (cervical adenocarcinoma)	3253	HeLa__cervical_adenocarcinoma_@GSE53008	None	GSE53008	False
EXP054742	ALIGNS059318	P02545	LMNA_HUMAN	78	HeLa (cervical adenocarcinoma)	3290	HeLa__cervical_adenocarcinoma_@GSE57149	None	GSE57149	False
EXP054743	ALIGNS059319	A0AVK6	E2F8_HUMAN	78	HeLa (cervical adenocarcinoma)	3290	HeLa__cervical_adenocarcinoma_@GSE57149	None	GSE57149	False
EXP054744	ALIGNS059320	Q13751	LAMB3_HUMAN	78	HeLa (cervical adenocarcinoma)	3290	HeLa__cervical_adenocarcinoma_@GSE57149	None	GSE57149	False
EXP054874	ALIGNS059450	P42568	AF9_HUMAN	78	HeLa (cervical adenocarcinoma)	3320	HeLa__cervical_adenocarcinoma_@GSE60366	None	GSE60366	False
EXP054875	ALIGNS059451	P42568	AF9_HUMAN	78	HeLa (cervical adenocarcinoma)	3320	HeLa__cervical_adenocarcinoma_@GSE60366	None	GSE60366	False
EXP034070	ALIGNS038946	Q15911	ZFHX3_HUMAN	78	HeLa (cervical adenocarcinoma)	851	HeLa__cervical_adenocarcinoma_@GSE61911	None	GSE61911	False
EXP034071	ALIGNS038947	Q15911	ZFHX3_HUMAN	78	HeLa (cervical adenocarcinoma)	851	HeLa__cervical_adenocarcinoma_@GSE61911	None	GSE61911	False
EXP034072	ALIGNS038948	Q99612	KLF6_HUMAN	78	HeLa (cervical adenocarcinoma)	851	HeLa__cervical_adenocarcinoma_@GSE61911	None	GSE61911	False
EXP034073	ALIGNS038949	Q99612	KLF6_HUMAN	78	HeLa (cervical adenocarcinoma)	851	HeLa__cervical_adenocarcinoma_@GSE61911	None	GSE61911	False
EXP034074	ALIGNS038950	Q99612	KLF6_HUMAN	78	HeLa (cervical adenocarcinoma)	851	HeLa__cervical_adenocarcinoma_@GSE61911	None	GSE61911	False
EXP034075	ALIGNS038951	Q99612	KLF6_HUMAN	78	HeLa (cervical adenocarcinoma)	851	HeLa__cervical_adenocarcinoma_@GSE61911	None	GSE61911	False
